"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3474","1.9. Only active people should show up in ""Recovered By"" field when searching by first/middle/last name or email","Add Item","Thu May 22 21:31:13 UTC 2025","failed","Thu May 22 21:31:17 UTC 2025","","1. Org Admin","",""
"","518","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Thu May 22 21:16:17 UTC 2025","failed","Thu May 22 21:16:17 UTC 2025","","1. all fields enabled in Org Settings","",""
"","99498","7.1 verify all values are properly saved to the custom form -single user in custom User/User Group field","Add Case","Thu May 22 21:21:43 UTC 2025","passed","Thu May 22 21:23:22 UTC 2025","","7. --- with required Custom Form filled out, all required fields on Form","",""
"","17095","A.M_3. Add Media to Person","","Thu May 22 21:40:19 UTC 2025","passed","Thu May 22 21:40:36 UTC 2025","","Add Media","",""
"","2","5 Five thousand notes for Case and verify notes count on search","","Thu May 22 21:17:22 UTC 2025","skipped","Thu May 22 21:17:22 UTC 2025","","Import Notes","",""
"","87635","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Thu May 22 21:45:17 UTC 2025","failed","Thu May 22 21:46:44 UTC 2025","","3. Add Person with Custom Form","",""
"","17255","1.2. Optional fields disabled -- redirect to View Added Item -- Item Belongs To Shows All People"" turned OFF in Org Settings -- multiple values selected for ""Item Belongs to"" and Tags","Add Item","Thu May 22 21:28:05 UTC 2025","failed","Thu May 22 21:28:22 UTC 2025","","1. Org Admin","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Thu May 22 21:16:08 UTC 2025","skipped","Thu May 22 21:16:08 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Thu May 22 21:16:08 UTC 2025","skipped","Thu May 22 21:16:08 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","12558","3.2 verify Office Case Number Format with custom validation message","Add Case","Thu May 22 21:18:38 UTC 2025","passed","Thu May 22 21:18:51 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","29823","3.1 verify Office Case Number Format with default validation message","Add Case","Thu May 22 21:18:08 UTC 2025","failed","Thu May 22 21:18:38 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","759","I.U_1 Import User with all fields - Precheck Only","","Thu May 22 21:17:56 UTC 2025","failed","Thu May 22 21:17:57 UTC 2025","","Import Users","",""
"","74422","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Thu May 22 21:44:02 UTC 2025","failed","Thu May 22 21:45:17 UTC 2025","","3. Add Person with Custom Form","",""
